name,address,city,state,phone,website,email,price_level,rating,signature_dish,unique_qualities,source
Walter's Steakhouse and Wine Bar,"219 Alice St, Brisbane City QLD 4000, Australia",Brisbane City,QLD,(07) 3012 8640,http://www.waltersbrisbane.com.au/,info@waltersbrisbane.com.au,Expensive,4.5,,New York-inspired meat dishes served in a charming eatery with red leather booths & a bygone vibe. | Steak House | Rated 4.5/5 (1990 reviews) | Expensive / upscale tier,Google Places API (New)
SK Steak & Oyster,"The Calile Hotel, G.12/48 James St, Fortitude Valley QLD 4006, Australia",Fortitude Valley,QLD,(07) 3252 1857,https://www.st-albans.com.au/venues/sk-steak-and-oyster,enquiries@sk-so.com,Very Expensive,4.4,,Restaurant | Rated 4.4/5 (692 reviews) | Very expensive / luxury tier,Google Places API (New)
Navala Churrascaria,"Riverside Centre, 123 Eagle St, Brisbane City QLD 4000, Australia",Brisbane City,QLD,(07) 3221 3888,http://navala.com.au/,reservations@navala.com.au,Expensive,4.3,,"Skewered meats cooked Brazilian BBQ-style, served in a roomy, glass-fronted spot with river views. | Brazilian Restaurant | Rated 4.3/5 (2837 reviews) | Expensive / upscale tier",Google Places API (New)
Jimmy's On The Mall,"Queen Street mall, Brisbane City QLD 4000, Australia",Brisbane City,QLD,(07) 3077 7126,http://www.jimmysonthemall.com.au/,info@jimmysonthemall.com.au,Expensive,3.7,,"Breezy, split-level venue with a leafy exterior open 24-7 for eclectic pub grub & boutique ales. | Restaurant | Rated 3.7/5 (3971 reviews) | Expensive / upscale tier",Google Places API (New)
Kabuki Teppanyaki,"265 Margaret St, Brisbane City QLD 4000, Australia",Brisbane City,QLD,(07) 3100 5688,https://kabukirestaurant.com.au/,,Expensive,4.4,,"Elegant restaurant in warm wood tones, with a teppanyaki table grill for dramatic food preparation. | Japanese Restaurant | Rated 4.4/5 (811 reviews) | Expensive / upscale tier",Google Places API (New)
Cloudland,"641 Ann St, Fortitude Valley QLD 4006, Australia",Fortitude Valley,QLD,(07) 3872 6600,https://www.cloudland.tv/,hello@cloudland.tv,Expensive,4.3,,"Cocktails & thoughtfully sourced, Mediterranean-inspired food in a fashionable destination. | Bar | Rated 4.3/5 (2971 reviews) | Expensive / upscale tier",Google Places API (New)
Wildflower,"COMO The Treasury Level 4, 1 Cathedral Ave, Perth WA 6000, Australia",Perth,WA,(08) 6168 7855,https://statebuildings.com/venues/wildflower,enquiries@statebuildings.com,Very Expensive,4.5,,Innovative restaurant in the COMO The Treasury hotel serving tasting menus using foraged fare. | Fine Dining Restaurant | Rated 4.5/5 (1072 reviews) | Very expensive / luxury tier,Google Places API (New)
C Restaurant in the Sky,"Level 33/44 St Georges Terrace, Perth WA 6000, Australia",Perth,WA,(08) 9220 8333,http://www.crestaurant.com.au/,general@crestaurant.com.au,Expensive,4.4,,"High tea, cocktails & upscale Modern Australian fare in a revolving 33rd-floor dining room. | Restaurant | Rated 4.4/5 (5126 reviews) | Expensive / upscale tier",Google Places API (New)
Matilda Bay Restaurant,"3 Hackett Dr., Crawley WA 6009, Australia",Crawley,WA,(08) 9423 5000,http://www.matildabayrestaurant.com.au/,reception@matbay.com.au,Expensive,4.5,,"Elegant, wood-lined space with river views, serving Modern Australian fish dishes & hearty grills. | Restaurant | Rated 4.5/5 (1997 reviews) | Expensive / upscale tier",Google Places API (New)
Juniper & Bay,"3 Preston St, Como WA 6152, Australia",Como,WA,(08) 9367 9905,http://juniperandbay.com.au/,bookings@juniperandbay.com.au,Expensive,4.7,,"Refined hotel restaurant featuring contemporary international offerings, plus wine & beer. | Restaurant | Rated 4.7/5 (528 reviews) | Expensive / upscale tier",Google Places API (New)
Gibney Cottesloe,"40 Marine Parade, Cottesloe WA 6011, Australia",Cottesloe,WA,(08) 9468 1540,https://gibneycottesloe.com/,,Very Expensive,4.6,,Restaurant | Rated 4.6/5 (883 reviews) | Very expensive / luxury tier,Google Places API (New)
Nobu Perth,"Crown Metropol, Great Eastern Hwy, Burswood WA 6100, Australia",Burswood,WA,(03) 9362 7551,https://www.crownperth.com.au/restaurants/nobu,,Very Expensive,4.5,,Lauded restaurant serving reimagined Japanese dishes in a swanky venue with skyline views & a bar. | Japanese Restaurant | Rated 4.5/5 (1875 reviews) | Very expensive / luxury tier,Google Places API (New)
Fraser's Restaurant,"60 Fraser Ave, Kings Park WA 6005, Australia",Kings Park,WA,(08) 9482 0100,http://www.frasersrestaurant.com.au/,reservations@frasersrestaurant.com.au,Expensive,4.3,,Western Australian cuisine in a semi-circular room with floor-to-ceiling windows & wood accents. | Restaurant | Rated 4.3/5 (2556 reviews) | Expensive / upscale tier,Google Places API (New)
The Heritage Wine Bar & Restaurant,"131 St Georges Terrace, Perth WA 6000, Australia",Perth,WA,(08) 9226 5596,https://theheritageperth.com.au/pages/wine-bar-restaurant/?utm_source=google+my+business+-+heritage+wine+bar+restaurant&utm_medium=organic,hello@theheritageperth.com.au,Expensive,4.6,,"Chic venue with high ceilings, marble floors serving modern European dishes. | Restaurant | Rated 4.6/5 (727 reviews) | Expensive / upscale tier",Google Places API (New)
Chez Pierre,"131 Stirling Hwy, Nedlands WA 6009, Australia",Nedlands,WA,(08) 9386 5886,http://chezpierre.com.au/,info@chezpierre.com.au,Expensive,4.7,,"Upscale restaurant specialising in French provincial cuisine, with a cosy lounge area for cocktails. | French Restaurant | Rated 4.7/5 (1011 reviews) | Expensive / upscale tier",Google Places API (New)
Petition,"St Georges Tce &, State Buildings, Barrack St, Perth WA 6000, Australia",Perth,WA,(08) 6168 7771,https://statebuildings.com/venues/petition,enquiries@statebuildings.com,Expensive,4.4,,"Bustling eatery offering all-day dining with sharing plates & a beer corner, plus a wine bar & shop. | Restaurant | Rated 4.4/5 (2268 reviews) | Expensive / upscale tier",Google Places API (New)
Sentinel Bar & Grill,"111 St Georges Terrace, Perth WA 6000, Australia",Perth,WA,(08) 9322 4043,https://sentinelbar.com.au/,info@sentinelbar.com.au,Expensive,4.3,,"An industrial-chic space with an NYC-inspired interior and hanging lights, for Modern European food. | Restaurant | Rated 4.3/5 (1276 reviews) | Expensive / upscale tier",Google Places API (New)
Andly Private Kitchen,"1/50 Oxford Cl, West Leederville WA 6007, Australia",West Leederville,WA,0412 421 261,https://www.facebook.com/andlyprivatekitchen,,Expensive,4.5,,Asian Fusion Restaurant | Rated 4.5/5 (211 reviews) | Expensive / upscale tier,Google Places API (New)
Prego Italian Restaurant,"440 Cambridge St, Floreat WA 6014, Australia",Floreat,WA,(08) 9287 2700,https://www.pregorestaurant.com.au/,info@pregorestaurant.com.au,Expensive,4.6,,"Sleek, contemporary Italian choice offering refined entrees, antipasto & imported wines. | Italian Restaurant | Rated 4.6/5 (749 reviews) | Expensive / upscale tier",Google Places API (New)
Shadow Bar & Kitchen,"214 William St, Perth WA 6000, Australia",Perth,WA,0407 586 928,http://www.shadowbarandkitchen.com.au/,shadowbarandkitchen@evt.com,Expensive,4.4,,Restaurant | Rated 4.4/5 (678 reviews) | Expensive / upscale tier,Google Places API (New)
Darlington Estate,"1495 Nelson Rd, Darlington WA 6070, Australia",Darlington,WA,(08) 9299 6268,http://www.darlingtonestate.com.au/,bookings@darlingtonestate.com.au,Expensive,4.7,,"Tranquil winery setting with bush views, plus a menu of seasonal Modern Australian dishes. | Event Venue | Rated 4.7/5 (435 reviews) | Expensive / upscale tier",Google Places API (New)
MARUMO,"22/145 Stirling Hwy, Nedlands WA 6907, Australia",Nedlands,WA,0431 040 899,http://www.marumo.com.au/,info@marumo.com.au,Expensive,4.8,,"Seasonal 7-course menu focusing on select Japanese cuisine, in a modern locale with artful lighting. | Japanese Restaurant | Rated 4.8/5 (333 reviews) | Expensive / upscale tier",Google Places API (New)
Hunter & Barrel Perth,"Raine Square, 119 William St, Perth WA 6000, Australia",Perth,WA,(08) 6163 8889,https://hunterandbarrel.com/au/perth/raine-square/?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=menu-perth-raine-square,info@hunterandbarrel.com.au,Expensive,4.4,,Steak House | Rated 4.4/5 (2422 reviews) | Expensive / upscale tier,Google Places API (New)
The Meat & Wine Co Perth CBD,"Ground Floor/108 St Georges Terrace, Perth WA 6000, Australia",Perth,WA,(08) 6163 8880,https://themeatandwineco.com/perth-restaurants/perth-cbd/?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=booking-perth,,Expensive,4.5,,"Steaks, ribs & skewers, plus a long wine list, in a sophisticated, Afro-centric chophouse. | Steak House | Rated 4.5/5 (3384 reviews) | Expensive / upscale tier",Google Places API (New)
Perugino Restaurant,"77 Outram St, West Perth WA 6005, Australia",West Perth,WA,(08) 9321 5420,http://perugino.com.au/,,Expensive,4.1,,"Upscale setting for classic Italian food, with polished terracotta floors and a large skylight. | Italian Restaurant | Rated 4.1/5 (509 reviews) | Expensive / upscale tier",Google Places API (New)
Rockpool Bar & Grill Perth,"Crown Perth, Great Eastern Hwy, Burswood WA 6100, Australia",Burswood,WA,(08) 6255 5587,https://hunterstreethospitality.com.au/venues/rockpool/perth/,reservations@hunter-street.com.au,Very Expensive,3.9,,"Grilled steaks and seafood served in an elegant, draped room with an open kitchen. | Restaurant | Rated 3.9/5 (1608 reviews) | Very expensive / luxury tier",Google Places API (New)
Long Chim,"Corner of Barrack street &, St Georges Terrace, Perth WA 6000, Australia",Perth,WA,(08) 6168 7775,https://statebuildings.com/venues/long-chim,enquiries@statebuildings.com,Expensive,4.1,,"Thai dishes & tasting menus in a funky hot spot featuring a bar, plus carry-out service. | Thai Restaurant | Rated 4.1/5 (1253 reviews) | Expensive / upscale tier",Google Places API (New)
Julio's Italian Restaurant,"1309 Hay St, West Perth WA 6005, Australia",West Perth,WA,(08) 6500 9111,https://julios.com.au/,bookings.julios@ihg.com,Expensive,4.1,,Holiday Inn West Perth's warm all-day Italian restaurant in an exposed-brick space built in 1902. | Italian Restaurant | Rated 4.1/5 (733 reviews) | Expensive / upscale tier,Google Places API (New)
Squires Loft,"Shop 12f/531 Hay St, Subiaco WA 6008, Australia",Subiaco,WA,(08) 6380 1978,https://www.squiresloftsubiaco.com.au/,info@squiresloftsubiaco.com.au,Expensive,4.4,,"Classic grillhouse chain serving hearty portions of grass-fed steaks and ribs, plus surf 'n' turf. | Steak House | Rated 4.4/5 (681 reviews) | Expensive / upscale tier",Google Places API (New)
Tony Roma's,"919 Hay St, Perth WA 6000, Australia",Perth,WA,0421 350 411,https://www.tonyromas.com/locations/perth-western-australia,perthreservations@tonyromas.com.au,Expensive,4.3,,"Long-running, family-friendly steakhouse chain known for its ribs, onion loaf & Romarita drinks. | American Restaurant | Rated 4.3/5 (2013 reviews) | Expensive / upscale tier",Google Places API (New)
CharChar Bull Grill & Bar,"44B Mews Rd, Fremantle WA 6160, Australia",Fremantle,WA,(08) 9335 7666,http://www.charcharbull.au/,,Expensive,4.1,,"Laid-back harbourside eatery with a decked terrace, specialising in steak, seafood and cocktails. | Restaurant | Rated 4.1/5 (1284 reviews) | Expensive / upscale tier",Google Places API (New)
Sweetwater Rooftop Bar,"level 6/1 Silas St, East Fremantle WA 6158, Australia",East Fremantle,WA,(08) 9460 9988,https://www.sweetwaterbarfreo.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=plcid_14591475820921462303,info@sweetwaterbar.com.au,Expensive,4.5,,"Signature cocktails & Asian-inspired nibbles featured in an airy, elegant space with scenic views. | Bar | Rated 4.5/5 (1970 reviews) | Expensive / upscale tier",Google Places API (New)
The Reveley,"Eastern Promenade The Towers at Elizabeth Quay, Ophir Walk, Perth WA 6000, Australia",Perth,WA,(08) 6314 1350,http://thereveleybar.com.au/?utm_source=google&utm_medium=organic&utm_campaign=google+business+profile,info@thereveleybar.com.au,Expensive,3.6,,"Seasonal, international recipes & wines served in a streamlined space with a rooftop cocktail bar. | Bar | Rated 3.6/5 (1511 reviews) | Expensive / upscale tier",Google Places API (New)
Atrium Buffet,"Crown Metropol, Great Eastern Hwy, Burswood WA 6100, Australia",Burswood,WA,(08) 9362 7551,https://www.crownperth.com.au/restaurants/atrium-buffet,,Expensive,4,,"Oysters, Asian food, roasts, ample desserts and global dishes served in a cool, modern space. | Buffet Restaurant | Rated 4/5 (2998 reviews) | Expensive / upscale tier",Google Places API (New)
Coogee Common,"371 Cockburn Rd, Coogee WA 6166, Australia",Coogee,WA,0451 830 371,http://www.coogeecommon.com.au/,info@coogeecommon.com.au,Expensive,4.3,,"Upscale farm-to-table restaurant with a modern menu, housemade botanical drinks & garden tours. | Restaurant | Rated 4.3/5 (1155 reviews) | Expensive / upscale tier",Google Places API (New)
Longview Cottesloe,"151 Marine Parade, Cottesloe WA 6011, Australia",Cottesloe,WA,(08) 9385 2499,https://www.longviewcottesloe.com.au/,,Expensive,4.1,,Elegant restaurant with a large beachfront balcony serving Modern Australian food & cocktails. | Restaurant | Rated 4.1/5 (1598 reviews) | Expensive / upscale tier,Google Places API (New)
Modo Mio,"Crown Metropol, Great Eastern Hwy, Burswood WA 6100, Australia",Burswood,WA,(03) 9362 7551,https://www.crownperth.com.au/restaurants/modo-mio,,Expensive,3.7,,"Italian fine dining in an elegant setting with neutral tones, draped walls and a long marble bar. | Italian Restaurant | Rated 3.7/5 (651 reviews) | Expensive / upscale tier",Google Places API (New)
Print Hall,"Print Hall– Brookfield Place. 125 St George's Terrace, 11/125 St Georges Terrace, Perth WA 6000, Australia",Perth,WA,(08) 9200 3700,https://printhall.com.au/,hello@printhall.com.au,Expensive,4.1,,Striking space in a former print house for inventive Modern Australian dining and drinks. | Bar | Rated 4.1/5 (820 reviews) | Expensive / upscale tier,Google Places API (New)
Epicurean,"Crown Towers, Great Eastern Hwy, Burswood WA 6100, Australia",Burswood,WA,(03) 9362 7551,https://www.crownperth.com.au/restaurants/epicurean,,Expensive,4.1,,"Sprawling restaurant offering multi-cuisine classics, including brisket, sushi & Indian dishes. | Buffet Restaurant | Rated 4.1/5 (2531 reviews) | Expensive / upscale tier",Google Places API (New)
Indiana Cottesloe Beach,"99 Marine Parade, Cottesloe WA 6011, Australia",Cottesloe,WA,,,,Expensive,4.1,,"Wood-fired pizzas and sharing plates in a bright, relaxed space with beach views and a fireplace. | Restaurant | Rated 4.1/5 (715 reviews) | Expensive / upscale tier",Google Places API (New)
James Parker Sushi & Sake,"Unit 2/182 James St, Northbridge WA 6003, Australia",Northbridge,WA,(08) 9328 2525,http://www.james-parker.com.au/,,Expensive,4.4,,"Hand rolls, noodles and tempura dishes served in a trendy, striking dining room with wooden decor. | Japanese Restaurant | Rated 4.4/5 (1033 reviews) | Expensive / upscale tier",Google Places API (New)
Midori Teppanyaki and Bar,"27 Lake St, Northbridge WA 6003, Australia",Northbridge,WA,0406 618 010,https://midoriteppan.com.au/,midoriteppanandbar@gmail.com,Expensive,4.2,,"Contemporary Japanese bar and restaurant over 2 floors, with a teppanyaki and à la carte menu. | Japanese Restaurant | Rated 4.2/5 (522 reviews) | Expensive / upscale tier",Google Places API (New)
Bread in Common,"43 Pakenham St, Fremantle WA 6160, Australia",Fremantle,WA,0449 588 404,http://www.breadincommon.com.au/,info@breadincommon.com.au,Expensive,4.3,,"Seasonal menus and artisanal breads in a lofty warehouse space with wood-fired, volcanic-rock ovens. | Restaurant | Rated 4.3/5 (2475 reviews) | Expensive / upscale tier",Google Places API (New)
Hamptons City Beach,"179 Challenger Parade, City Beach WA 6015, Australia",City Beach,WA,(08) 9385 9588,http://hamptonscitybeach.com.au/,,Expensive,4.2,,"Expansive, hip bistro specializing in craft cocktails, seafood dishes & ocean views. | Bar & Grill | Rated 4.2/5 (2456 reviews) | Expensive / upscale tier",Google Places API (New)
Sushia Izakaya,"Shop SP262/200 Karrinyup Rd, Karrinyup WA 6018, Australia",Karrinyup,WA,(08) 6285 5999,http://izakaya.sushia.com.au/,izakaya@sushia.com.au,Expensive,4.5,,"Stylish, dimly lit Japanese venue with a marble bar, serving sushi, teppanyaki and upscale mains. | Japanese Restaurant | Rated 4.5/5 (830 reviews) | Expensive / upscale tier",Google Places API (New)
Tsunami Izakaya & Teppanyaki Bar,"18 Glyde St, Mosman Park WA 6012, Australia",Mosman Park,WA,0422 780 661,https://www.tsunamisushi.com.au/,functions.tsunami@gmail.com,Expensive,4.3,,"Polished Japanese bistro offering sushi, shared plates & fusion fare, along with a large sake menu. | Japanese Restaurant | Rated 4.3/5 (826 reviews) | Expensive / upscale tier",Google Places API (New)
Itsara,"25 Stirling Hwy, Nedlands WA 6009, Australia",Nedlands,WA,(08) 6389 2441,http://www.itsara.com.au/,enquiry@itsara.com.au,Expensive,4.5,,"Polished Thai eatery showcasing modern, inventive dishes amid lanterns, timber tables and red walls. | Thai Restaurant | Rated 4.5/5 (515 reviews) | Expensive / upscale tier",Google Places API (New)
The Island at Elizabeth Quay,"Elizabeth Quay, 1 Valdura Pl, Perth WA 6000, Australia",Perth,WA,0427 463 007,https://www.theislandeq.com.au/,,Expensive,4,,"Sprawling waterside eatery with global cuisine, craft beers & live music, plus a kids' play area. | Brewpub | Rated 4/5 (3101 reviews) | Expensive / upscale tier",Google Places API (New)
Silks,"Crown Metropol, Great Eastern Hwy, Burswood WA 6100, Australia",Burswood,WA,(03) 9362 7551,https://www.crownperth.com.au/restaurants/silks,,Very Expensive,3.6,,"Creative Chinese cuisine, plus dim sum, in a glossy, opulent restaurant housed in a casino. | Chinese Restaurant | Rated 3.6/5 (684 reviews) | Very expensive / luxury tier",Google Places API (New)
Caversham House,"141 Caversham Ave, Caversham WA 6055, Australia",Caversham,WA,(08) 9279 1167,https://www.cavershamhouse.com.au/,,Expensive,4.5,,Wedding Venue | Rated 4.5/5 (456 reviews) | Expensive / upscale tier,Google Places API (New)
The Breakwater,"203/58 Southside Dr, Hillarys WA 6025, Australia",Hillarys,WA,(08) 9448 5000,http://www.thebreakwater.com.au/,functions@thebreakwater.com.au,Expensive,4,,Pub | Rated 4/5 (2921 reviews) | Expensive / upscale tier,Google Places API (New)
Criniti’s Carousel,"Westfield Carousel, R211/1382 Albany Hwy, Cannington WA 6107, Australia",Cannington,WA,(02) 8026 7700,https://www.crinitis.com.au/?utm_content=Criniti's+Carousel+-+Cannington&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_9860968465104616760,reservations@crinitis.com.au,Expensive,4.3,,"Casual dining room offering Italian dishes like pizzas & pastas, plus cocktails & gelatos. | Italian Restaurant | Rated 4.3/5 (2646 reviews) | Expensive / upscale tier",Google Places API (New)
Royal India Restaurant,"1134 Hay St, West Perth WA 6005, Australia",West Perth,WA,(08) 9324 1368,https://royalindiarestaurant.com.au/,,Expensive,4.1,,"Tandoori, thalis and goat curry in a space with maroon walls, traditional art and rattan furniture. | Indian Restaurant | Rated 4.1/5 (683 reviews) | Expensive / upscale tier",Google Places API (New)
Restaurant Botanic,"Plane Tree Dr, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8223 3526,https://restaurantbotanic.com.au/,hello@restaurantbotanic.com.au,Expensive,4.5,,"Light, airy restaurant with leafy views, serving Modern Australian cuisine from sustainable produce. | Restaurant | Rated 4.5/5 (795 reviews) | Expensive / upscale tier",Google Places API (New)
Penfolds Magill Estate Restaurant,"78 Penfold Rd, Rosslyn Park SA 5072, Australia",Rosslyn Park,SA,(08) 8301 5551,https://www.magillestaterestaurant.com/,mer@magillestate.com.au,Very Expensive,4.6,,"Seasonal cuisine & matched wines, plus daily brunch, in a stylish daytime venue with leafy views. | Fine Dining Restaurant | Rated 4.6/5 (577 reviews) | Very expensive / luxury tier",Google Places API (New)
Lenzerheide Restaurant,"146 Belair Rd, Hawthorn SA 5062, Australia",Hawthorn,SA,(08) 8373 3711,http://www.lenzerheide.com.au/,,Expensive,4.7,,"Upscale Modern Australian dishes, plus high tea, in a white-tablecloth setting with a glass atrium. | Restaurant | Rated 4.7/5 (782 reviews) | Expensive / upscale tier",Google Places API (New)
GEORGES,"20 Waymouth St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8211 6960,http://www.georgesonwaymouth.com.au/,info@georgesonwaymouth.com.au,Expensive,4.6,,"Open dining room with white tablecloths and exposed beams, serving Modern Mediterranean food. | Mediterranean Restaurant | Rated 4.6/5 (806 reviews) | Expensive / upscale tier",Google Places API (New)
Jolleys Boathouse,"1 Jolleys Ln, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8223 2891,http://www.jolleysboathouse.com/,enquiries@jolleysboathouse.com,Expensive,4.3,,Riverside Modern Australian dining in a smart space with a fireplace and a terrace. | Bistro | Rated 4.3/5 (691 reviews) | Expensive / upscale tier,Google Places API (New)
Osteria Oggi,"76 Pirie St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8359 2525,https://www.osteriaoggi.com.au/,,Expensive,4.5,,"Chic option with midcentury modern decor dishing up Italian classics & desserts, plus a wine cellar. | Italian Restaurant | Rated 4.5/5 (2869 reviews) | Expensive / upscale tier",Google Places API (New)
Hoosegow Charcoal Restaurant,"419 Magill Rd, St Morris SA 5068, Australia",St Morris,SA,(08) 8332 6599,http://www.hoosegow.com.au/,hello@hoosegow.com.au,Expensive,4.8,,"Asian, Latin American & other global fare in a moody, artful space with cocktails & a garden. | Restaurant | Rated 4.8/5 (962 reviews) | Expensive / upscale tier",Google Places API (New)
Windy Point Restaurant,"Windy Point Lookout, 339 Belair Rd, Belair SA 5052, Australia",Belair,SA,,http://www.windypoint.com.au/,info@windypoint.com.au,Expensive,4.5,,Upscale Modern Australian cuisine in a hilltop restaurant with panoramic views and wood decor. | Restaurant | Rated 4.5/5 (1225 reviews) | Expensive / upscale tier,Google Places API (New)
Africola,"4 East Terrace, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8223 3885,http://www.africola.com.au/,info@africola.com.au,Expensive,4.5,,South African BBQ dishes and banquets prepared in a vibrant dining room with a hip vibe. | African Restaurant | Rated 4.5/5 (1484 reviews) | Expensive / upscale tier,Google Places API (New)
Hardy's Verandah,"Mount Lofty House, 1 Mawson Dr, Crafers SA 5062, Australia",Crafers,SA,(08) 8130 9292,https://hardysverandah.com.au/,dine@hardysverandah.com.au,Expensive,4.4,,Fine Dining Restaurant | Rated 4.4/5 (301 reviews) | Expensive / upscale tier,Google Places API (New)
d'Arry's Verandah Restaurant,"Osborn Rd, McLaren Vale SA 5171, Australia",McLaren Vale,SA,(08) 8329 4848,https://www.darenberg.com.au/darrys-verandah-restaurant/,wine@darenberg.com.au,Expensive,4.7,,"Hilltop winery restaurant with a refined changing menu and valley views, plus a shaded outdoor area. | Restaurant | Rated 4.7/5 (316 reviews) | Expensive / upscale tier",Google Places API (New)
The Kitchen,"SkyCity Adelaide, 125 North Terrace, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8218 4244,https://skycityadelaide.com.au/eat-and-drink/the-kitchen/,enquiries@thekitchenatskycity.com.au,Expensive,4.1,,Restaurant | Rated 4.1/5 (1223 reviews) | Expensive / upscale tier,Google Places API (New)
The Meat & Wine Co Adelaide CBD,"39 Currie St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8127 0888,https://themeatandwineco.com/adelaide-restaurants/adelaide-cbd/?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=booking-adelaide-cbd,,Expensive,4.5,,"Steaks, ribs & skewers, plus a long wine list, in a sophisticated, Afro-centric chophouse. | Steak House | Rated 4.5/5 (1629 reviews) | Expensive / upscale tier",Google Places API (New)
Press* Food & Wine,"40 Waymouth St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8211 8048,http://www.pressfoodandwine.com.au/,EAT@PRESSFOODANDWINE.COM.AU,Expensive,4.4,,"Light-filled restaurant over 2 levels, offering both casual and upscale Modern Australian dining. | Restaurant | Rated 4.4/5 (858 reviews) | Expensive / upscale tier",Google Places API (New)
Madame Hanoi,"SkyCity Adelaide, 125 North Terrace, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8218 4166,https://skycityadelaide.com.au/eat-and-drink/madame-hanoi/,enquiries@madamehanoi.com.au,Expensive,4.2,,Restaurant | Rated 4.2/5 (1053 reviews) | Expensive / upscale tier,Google Places API (New)
Star of Greece,"1 Esplanade, Port Willunga SA 5173, Australia",Port Willunga,SA,(08) 8557 7420,http://starofgreece.com.au/,info@starofgreece.com.au,Expensive,4.6,,"Creative Mediterranean-influenced dishes, served in a light, simple space overlooking the ocean. | Fine Dining Restaurant | Rated 4.6/5 (2306 reviews) | Expensive / upscale tier",Google Places API (New)
Shobosho,"17 Leigh St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8366 2224,http://www.shobosho.com.au/,eat@shobosho.com.au,Expensive,4.4,,Lauded destination emphasizing Japanese yakitori & grilled fare in a rustic-chic space with a bar. | Asian Restaurant | Rated 4.4/5 (1592 reviews) | Expensive / upscale tier,Google Places API (New)
Skyline Bar & Restaurant,"1 South Tce, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8216 0300,http://www.skylinerestaurant.com.au/,,Expensive,4,,"Elegant, top-floor hotel setting for Modern Australian cuisine, with huge windows and park views. | Restaurant | Rated 4/5 (185 reviews) | Expensive / upscale tier",Google Places API (New)
APOTECA,"118 Hindley St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8212 9099,http://www.apoteca.com.au/,drink@apoteca.com.au,Expensive,4.5,,"Chic restaurant & bar with marble tables and velvet lounges, offering contemporary dishes & wine. | Restaurant | Rated 4.5/5 (500 reviews) | Expensive / upscale tier",Google Places API (New)
2KW Bar & Restaurant,"2 King William St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8212 5511,http://2kwbar.com.au/,,Expensive,4.2,,"Airy, designer setting with a terrace and city views, serving Modern Australian menus and cocktails. | Bar | Rated 4.2/5 (1890 reviews) | Expensive / upscale tier",Google Places API (New)
Chianti,"160 Hutt St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8232 7955,http://www.chianti.au/,,Expensive,4.5,,"Family-run trattoria with a menu of Italian staples, a sleek dining room & pavement tables. | Italian Restaurant | Rated 4.5/5 (1116 reviews) | Expensive / upscale tier",Google Places API (New)
Orso,"36 Kensington Rd, Rose Park SA 5067, Australia",Rose Park,SA,(08) 8364 1008,http://orsokensington.com.au/,eat@orsokensington.com.au,Expensive,4.5,,"Airy, upscale eatery with patio dining known for its chef's selection, plus seafood, pasta & wines. | Restaurant | Rated 4.5/5 (651 reviews) | Expensive / upscale tier",Google Places API (New)
Stamps,"12A Welbourne St, Mitcham SA 5062, Australia",Mitcham,SA,(08) 8272 8815,http://www.stampsrestaurant.com.au/,info@stampsrestaurant.com.au,Expensive,4.7,,"Popular restaurant in a vine-covered ex-post office, dishing up seasonal Modern Australian cuisine. | Restaurant | Rated 4.7/5 (164 reviews) | Expensive / upscale tier",Google Places API (New)
Golden Boy,"309 North Terrace, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8227 0799,http://www.golden-boy.com.au/,support@readymag.com,Expensive,4.6,,Bright space with stencil-covered walls presenting Thai food at communal tables & comfy booths. | Thai Restaurant | Rated 4.6/5 (1722 reviews) | Expensive / upscale tier,Google Places API (New)
Sosta Argentinian Kitchen,"291 Rundle St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8232 6799,http://www.sostaargentiniankitchen.com.au/,,Expensive,4.4,,"Argentinean fare served in a warm, exposed-brick space with white-tablecloths and polished decor. | Argentinian Restaurant | Rated 4.4/5 (659 reviews) | Expensive / upscale tier",Google Places API (New)
Gaucho's Argentinian Restaurant,"91 Gouger St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8231 2299,http://www.gauchos.com.au/,,Expensive,4.2,,Char-grilled seafood and steaks in a light-filled locale with white tablecloths and outdoor seats. | Argentinian Restaurant | Rated 4.2/5 (1246 reviews) | Expensive / upscale tier,Google Places API (New)
